post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards
580,WhatsApp,wa_1831047662750037,https://whatsapp.com/channel/lighthouse_ph/1831047662750037,2024-05-27 19:08:00,Monday,19,ImpactStory,Photo,"Carmen's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. ",,0,2,True,SignUp,Reintegration,Urgent,111,True,Summer of Safety,False,,2776,1811,173,67,125,22,67,,0.1632,85,119,168687.98,1543,,,,223.0
355,TikTok,tk_6335977803991566,https://tiktok.com/@lighthouse_ph/video/2966285979394556922,2024-05-28 01:38:00,Tuesday,1,EventPromotion,Reel,Volunteer Day is in 14 days and we're excited! Come support our girls. https://lighthouse.ph/donate?utm_source=tiktok,"#BreakTheCycle, #HumanTrafficking, #EndViolence, #Viral",4,0,True,ShareStory,SafehouseLife,Urgent,117,False,,False,,2558,1946,53,14,13,4,78,1839.0,0.031,17,0,0.0,916,,,,
343,WhatsApp,wa_5311252091033712,https://whatsapp.com/channel/lighthouse_ph/5311252091033712,2024-05-29 13:58:00,Wednesday,13,ImpactStory,Video,I wish you could see Gabriela's smile today. You made that happen. ,,0,0,False,,EventRecap,Celebratory,67,True,Summer of Safety,False,,1201,733,53,14,21,6,9,1274.0,0.0909,26,7,23902.23,1543,,,,40.0
717,Facebook,fb_9010366560094689,https://facebook.com/lighthouse.ph/posts/9010366560094689,2024-05-29 16:14:00,Wednesday,16,ThankYou,Photo,"Grateful. So grateful. For supporters like you who get it. Thank you. #ChildProtection, #BeTheChange, #SummerofSafety","#ChildProtection, #BeTheChange, #SummerofSafety",3,0,True,LearnMore,DonorImpact,Urgent,117,False,,False,,1086,702,36,18,17,5,22,,0.0953,23,0,0.0,2489,,,,
659,Twitter,tw_1221386860688886,https://twitter.com/lighthouse_ph/status/2655568925225821789,2024-05-31 04:59:00,Friday,4,Campaign,Carousel,"This May, we're asking for help. P162,000 will cover meals, medicine, and hope for 41 girls. https://lighthouse.ph/donate?utm_source=twitter","#BeTheChange, #SummerofSafety",2,1,True,SignUp,EventRecap,Grateful,140,False,Summer of Safety,False,,653,481,12,4,2,1,18,,0.0302,5,0,0.0,1228,,,,
392,LinkedIn,li_3052993494010799,https://linkedin.com/feed/update/urn:li:activity:6828817860847175852,2024-06-01 09:27:00,Saturday,9,ThankYou,Carousel,Big thanks to Angel for the recent donation. You're making magic happen. #MakeADifference,#MakeADifference,1,1,True,SignUp,Education,Hopeful,89,False,Back to School,False,,2687,1664,109,53,35,29,62,,0.1306,61,1,12835.65,463,,,,
196,LinkedIn,li_1056746095140698,https://linkedin.com/feed/update/urn:li:activity:2777287515302362342,2024-06-02 09:18:00,Sunday,9,EducationalContent,Text,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #ChildProtection, #BeTheChange, #BacktoSchool","#ChildProtection, #BeTheChange, #BacktoSchool",3,0,True,SignUp,Gratitude,Urgent,144,False,,True,2645.74,9154,5841,615,198,312,113,310,,0.2033,390,6,45368.15,463,,,,
572,Facebook,fb_7553717496529108,https://facebook.com/lighthouse.ph/posts/7553717496529108,2024-06-03 10:06:00,Monday,10,ImpactStory,Carousel,"It's not magic. It's medicine, school, safety, and LOVE. Elena's transformation started the day she arrived at our door. #EndTrafficking, #HumanTrafficking, #OSAEC","#EndTrafficking, #HumanTrafficking, #OSAEC",3,0,False,,SafehouseLife,Grateful,163,True,,False,,15274,11557,1070,252,339,147,212,,0.0935,265,70,213659.26,2479,,,,
377,Instagram,ig_8189182869742287,https://instagram.com/p/neBK8INFyqY,2024-06-04 13:12:00,Tuesday,13,EventPromotion,Reel,You're invited! Art Show is happening June 12. We'd love to see you there. https://lighthouse.ph/donate?utm_source=instagram,"#SurvivorStrong, #ChildRights, #EndViolence",3,0,False,,DonorImpact,Celebratory,124,False,Back to School,False,,15786,9880,1688,303,354,131,136,16623.0,0.1909,292,6,15197.13,1796,,,,
344,Facebook,fb_4027032088348459,https://facebook.com/lighthouse.ph/posts/4027032088348459,2024-06-05 11:02:00,Wednesday,11,EventPromotion,Carousel,FREE EVENT ALERT: Fundraiser Gala - June 16 - bring your friends! https://lighthouse.ph/donate?utm_source=facebook,"#SurvivorStrong, #BacktoSchool, #EndViolence, #HumanTrafficking",4,2,True,ShareStory,Gratitude,Urgent,114,False,Back to School,False,,12718,7911,684,337,246,170,259,,0.1696,505,3,2005.45,2479,,,,
555,Instagram,ig_6644488923476222,https://instagram.com/p/wb-HV6-FUpf,2024-06-06 13:23:00,Thursday,13,EventPromotion,Photo,FREE EVENT ALERT: Fundraiser Gala - June 09 - bring your friends! https://lighthouse.ph/donate?utm_source=instagram,"#BreakTheCycle, #DonateNow, #BacktoSchool, #ChildRights, #OSAEC",5,2,True,DonateNow,Reintegration,Informative,115,False,Back to School,False,,8123,5315,250,144,68,40,216,,0.087,93,1,2490.32,1833,,,,
415,YouTube,yt_4919302845224217,https://youtube.com/watch?v=8e1CBGYQEwy,2024-06-07 04:58:00,Friday,4,EducationalContent,Video,The statistics are heartbreaking. The solutions are hopeful. Read our latest blog: https://lighthouse.ph/donate?utm_source=youtube,"#ProtectChildren, #BacktoSchool, #OSAEC, #ChildAbuse, #NonprofitTikTok",5,0,True,LearnMore,Gratitude,Grateful,130,False,,False,,1754,1123,18,4,4,2,63,1583.0,0.0274,9,0,0.0,620,23745.0,15.0,396.0,
662,Facebook,fb_5809958902040457,https://facebook.com/lighthouse.ph/posts/5809958902040457,2024-06-11 20:29:00,Tuesday,20,ImpactStory,Reel,"We don't just provide shelter. We provide HOPE. Meet Rosa, whose life changed because someone believed in her. Be the change",#SafeHaven,1,0,False,,SafehouseLife,Grateful,124,True,,False,,10081,5654,335,60,225,36,93,7213.0,0.0823,149,44,166734.29,2489,,,,
724,Facebook,fb_1406719960680906,https://facebook.com/lighthouse.ph/posts/1406719960680906,2024-06-12 01:35:00,Wednesday,1,ThankYou,Photo,We say 'thank you' but it never feels like enough. Your generosity is literally saving lives.,"#EndTrafficking, #OSAEC, #ChildRights",3,0,True,LearnMore,AwarenessRaising,Urgent,93,False,,False,,641,459,12,5,3,1,18,,0.04,3,0,0.0,2489,,,,
361,YouTube,yt_3407160861932072,https://youtube.com/watch?v=___T12TlpYJ,2024-06-12 16:31:00,Wednesday,16,ThankYou,Video,"A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #ChildProtection, #BeTheChange, #BacktoSchool","#ChildProtection, #BeTheChange, #BacktoSchool",3,1,False,,Education,Informative,134,False,,False,,9346,5757,343,48,83,45,99,6729.0,0.0758,131,1,2295.74,620,403740.0,60.0,398.0,
804,Instagram,ig_2507721401242481,https://instagram.com/p/zdjJmQMNfic,2024-06-16 08:17:00,Sunday,8,ImpactStory,Photo,"It's not magic. It's medicine, school, safety, and LOVE. Ana's transformation started the day she arrived at our door. #EndTrafficking",#EndTrafficking,1,0,False,,DonorImpact,Hopeful,134,True,Back to School,False,,770,436,24,7,11,2,6,,0.0602,6,2,7605.57,1833,,,,
646,Instagram,ig_5870286933073721,https://instagram.com/p/9dxIX1NWzYY,2024-06-16 22:34:00,Sunday,22,ImpactStory,Photo,"Six months ago, Elena didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=instagram","#MakeADifference, #OSAEC, #ChildRights",3,0,False,,Gratitude,Informative,148,True,,False,,7834,5342,239,51,117,35,60,,0.0605,116,25,16186.4,1833,,,,
298,Instagram,ig_3994716694914211,https://instagram.com/p/VgF9MzdLmSI,2024-06-17 10:15:00,Monday,10,EventPromotion,Photo,You're invited! Art Show is happening July 07. We'd love to see you there. https://lighthouse.ph/donate?utm_source=instagram,#BreakTheCycle,1,0,True,ShareStory,SafehouseLife,Hopeful,124,False,,False,,5661,4090,269,67,79,46,218,,0.1295,207,1,1109.11,1782,,,,
703,Facebook,fb_8783585029032110,https://facebook.com/lighthouse.ph/posts/8783585029032110,2024-06-17 16:14:00,Monday,16,ImpactStory,Reel,"After 8 months in our program, one of our girls graduated from the Bridge Program with top marks. From a child who couldn't read to a confident student - this is what your support makes possible. Share her story",#MakeADifference,1,0,False,,CampaignLaunch,Urgent,211,True,,False,,4498,2672,121,45,69,14,44,2641.0,0.0677,52,12,59455.17,2489,,,,
177,Twitter,tw_2506408103595622,https://twitter.com/lighthouse_ph/status/5614112945722541802,2024-06-19 04:56:00,Wednesday,4,ThankYou,Text,"A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #MakeADifference, #EndViolence, #HumanTrafficking","#MakeADifference, #EndViolence, #HumanTrafficking",3,1,True,ShareStory,AwarenessRaising,Grateful,138,False,,True,3261.44,2407,1765,51,17,9,3,80,,0.031,23,0,0.0,1222,,,,
791,Facebook,fb_3844506408191449,https://facebook.com/lighthouse.ph/posts/3844506408191449,2024-06-19 17:50:00,Wednesday,17,ImpactStory,Photo,"After 8 months in our program, one of our girls graduated from the Bridge Program with top marks. From a child who couldn't read to a confident student - this is what your support makes possible. Share her story","#ProtectChildren, #GiveHope",2,0,False,,Education,Hopeful,211,False,Back to School,False,,2336,1470,67,18,15,9,16,,0.0697,23,2,6618.65,2489,,,,
669,WhatsApp,wa_4055553360258857,https://whatsapp.com/channel/lighthouse_ph/4055553360258857,2024-06-20 09:22:00,Thursday,9,EducationalContent,Photo,Learn: The biggest barrier to safety for girls in trafficking is lack of legal protection. What we're doing about it: https://lighthouse.ph/donate?utm_source=whatsapp,,0,1,False,,CampaignLaunch,Hopeful,166,False,,False,,1276,852,94,15,19,9,9,,0.1178,21,1,3099.28,1543,,,,55.0
122,YouTube,yt_5895518990296903,https://youtube.com/watch?v=T4fuhM1yMj8,2024-06-20 12:44:00,Thursday,12,EducationalContent,Video,Learn: The biggest barrier to safety for girls in trafficking is lack of economic opportunity. What we're doing about it: https://lighthouse.ph/donate?utm_source=youtube,"#BreakTheCycle, #GiveHope",2,2,False,,SafehouseLife,Grateful,169,False,,True,4206.28,26221,20000,979,173,194,69,306,21636.0,0.0533,232,1,4016.96,572,9043848.0,418.0,403.0,
400,Facebook,fb_8577707216228426,https://facebook.com/lighthouse.ph/posts/8577707216228426,2024-06-21 00:25:00,Friday,0,EducationalContent,Photo,"What does freedom mean to a trafficking survivor? We asked Carmen, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=facebook","#SurvivorStrong, #BeTheChange, #BacktoSchool",3,0,False,,Gratitude,Hopeful,150,False,,False,,652,494,6,4,2,0,5,,0.0245,4,0,0.0,2479,,,,
786,YouTube,yt_5559972798800440,https://youtube.com/watch?v=_3aFgAhtsaP,2024-06-21 09:06:00,Friday,9,EventPromotion,Video,You're invited! Volunteer Day is happening July 02. We'd love to see you there. https://lighthouse.ph/donate?utm_source=youtube,"#HumanTrafficking, #OSAEC",2,1,False,,Education,Grateful,127,False,Back to School,False,,1694,1025,35,11,9,5,18,1150.0,0.0542,21,0,0.0,620,721050.0,627.0,403.0,
261,Twitter,tw_4126877292460007,https://twitter.com/lighthouse_ph/status/7267930559674474170,2024-06-22 16:06:00,Saturday,16,FundraisingAppeal,Photo,"No budget, no meals. No meals, no hope. We're short P22,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=twitter","#DonateNow, #BacktoSchool",2,0,True,SignUp,Gratitude,Celebratory,141,False,Back to School,False,,1152,740,92,30,18,11,29,,0.1927,38,3,8987.98,1222,,,,
139,Instagram,ig_9112343916625121,https://instagram.com/p/tVTQgx7nUSB,2024-06-24 13:51:00,Monday,13,Campaign,Video,"The Back to School campaign keeps our lights on and our girls safe. We've raised P37,000 of P51,000. Can we count on you? https://lighthouse.ph/donate?utm_source=instagram","#GiveHope, #BacktoSchool, #ChildRights, #ChildAbuse",4,0,True,ShareStory,AwarenessRaising,Emotional,171,False,Back to School,False,,12129,8019,1433,299,467,139,277,13822.0,0.2184,698,97,60074.77,1782,,,,
409,Facebook,fb_3557658086548179,https://facebook.com/lighthouse.ph/posts/3557658086548179,2024-06-25 05:58:00,Tuesday,5,ThankYou,Carousel,A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #GiveHope,#GiveHope,1,0,False,,Health,Informative,98,False,,False,,1939,1124,14,4,2,1,17,,0.0141,6,0,0.0,2479,,,,
620,Facebook,fb_2605418236583209,https://facebook.com/lighthouse.ph/posts/2605418236583209,2024-06-25 21:37:00,Tuesday,21,ImpactStory,Carousel,"Gabriela's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #BreakTheCycle, #MakeADifference, #OSAEC, #ChildAbuse","#BreakTheCycle, #MakeADifference, #OSAEC, #ChildAbuse",4,0,True,SignUp,Reintegration,Grateful,166,True,Back to School,False,,3635,2296,128,24,73,20,134,,0.0833,40,10,12795.88,2489,,,,
756,Instagram,ig_5640558173165025,https://instagram.com/p/7tAGMin72VW,2024-06-26 21:50:00,Wednesday,21,ImpactStory,Photo,"From victim to survivor to LEADER. That's Maria's journey. This is why we do what we do. #HopeForGirls, #BeTheChange, #ChildRights, #ChildAbuse","#HopeForGirls, #BeTheChange, #ChildRights, #ChildAbuse",4,2,False,,Health,Informative,143,False,,False,,3704,2292,153,35,27,14,32,,0.0704,54,5,18971.09,1833,,,,
194,YouTube,yt_1637634625220805,https://youtube.com/watch?v=L5Rag2yCdAD,2024-06-29 12:07:00,Saturday,12,ImpactStory,Video,"Stories like Ana's remind us why we fight. Thank you for standing with us. #EndTrafficking, #BeTheChange, #BacktoSchool, #Viral","#EndTrafficking, #BeTheChange, #BacktoSchool, #Viral",4,1,False,,DonorImpact,Informative,127,False,,True,4554.17,24149,14633,348,74,85,43,200,15136.0,0.0325,179,19,11575.23,572,1165472.0,77.0,407.0,
15,Facebook,fb_9457935621654597,https://facebook.com/lighthouse.ph/posts/9457935621654597,2024-06-30 04:59:00,Sunday,4,FundraisingAppeal,Carousel,"Bare walls. Full hearts. Empty wallets. We need P86,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=facebook","#BreakTheCycle, #GiveHope, #HumanTrafficking, #EndViolence",4,2,True,LearnMore,EventRecap,Hopeful,143,False,,True,3731.75,9550,7069,141,52,23,24,277,,0.0268,29,4,12083.44,1370,,,,
723,Facebook,fb_7538092830230141,https://facebook.com/lighthouse.ph/posts/7538092830230141,2024-06-30 09:00:00,Sunday,9,ImpactStory,Video,Before: afraid. After: empowered. Gabriela's 12-month journey has been incredible. Read more: https://lighthouse.ph/donate?utm_source=facebook,"#ChildRights, #ChildAbuse",2,1,False,,Reintegration,Emotional,142,True,Back to School,False,,3024,1991,211,75,86,19,34,2790.0,0.142,52,27,40881.39,2489,,,,
438,LinkedIn,li_4653812296528720,https://linkedin.com/feed/update/urn:li:activity:7408295325319917030,2024-07-01 12:38:00,Monday,12,ImpactStory,Photo,"We don't just provide shelter. We provide HOPE. Meet Elena, whose life changed because someone believed in her. Donate now","#BreakTheCycle, #SpreadTheWord",2,1,True,LearnMore,AwarenessRaising,Informative,122,True,Back to School,False,,1105,680,37,10,20,4,33,,0.0885,26,6,33408.13,463,,,,
203,Facebook,fb_5350039548732160,https://facebook.com/lighthouse.ph/posts/5350039548732160,2024-07-05 01:54:00,Friday,1,EventPromotion,Video,You're invited! Art Show is happening July 25. We'd love to see you there. https://lighthouse.ph/donate?utm_source=facebook,,0,0,False,,Reintegration,Emotional,123,False,,False,,215,161,4,0,1,0,2,198.0,0.0335,2,0,0.0,2423,,,,
593,Twitter,tw_6857855408873255,https://twitter.com/lighthouse_ph/status/8885494723499742715,2024-07-05 04:07:00,Friday,4,ImpactStory,Text,"We don't just provide shelter. We provide HOPE. Meet Josefina, whose life changed because someone believed in her. Be the change","#EndTrafficking, #BacktoSchool, #ChildRights",3,0,True,LearnMore,AwarenessRaising,Celebratory,128,True,Back to School,False,,200,129,5,0,1,0,4,,0.0382,1,0,0.0,1228,,,,
473,Instagram,ig_8884106233072876,https://instagram.com/p/JeS37ZagkP1,2024-07-05 20:17:00,Friday,20,EventPromotion,Video,You're invited! Volunteer Day is happening July 14. We'd love to see you there. https://lighthouse.ph/donate?utm_source=instagram,"#ProtectChildren, #DonateNow, #ChildRights, #HumanTrafficking",4,1,False,,Gratitude,Informative,129,False,,False,,2333,1458,118,41,16,15,22,1457.0,0.0948,34,0,0.0,1796,,,,
170,Instagram,ig_9382332360525891,https://instagram.com/p/3avaqQV66hE,2024-07-05 21:10:00,Friday,21,EventPromotion,Video,SAVE THE DATE! Join us on July 18 for Fundraiser Gala. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=instagram,"#HopeForGirls, #BacktoSchool",2,0,False,,AwarenessRaising,Grateful,136,False,,False,,9556,5518,385,95,89,40,102,7550.0,0.1063,95,1,4815.53,1782,,,,
561,Instagram,ig_5564410925260230,https://instagram.com/p/8CSdPhvM78t,2024-07-07 10:47:00,Sunday,10,FundraisingAppeal,Video,"We're P43,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=instagram",#BacktoSchool,1,1,True,SignUp,DonorImpact,Grateful,200,False,Back to School,False,,10207,6570,531,228,84,60,306,11861.0,0.1016,289,11,19243.95,1833,,,,
144,Facebook,fb_5331689950338947,https://facebook.com/lighthouse.ph/posts/5331689950338947,2024-07-09 23:39:00,Tuesday,23,ImpactStory,Photo,"It's not magic. It's medicine, school, safety, and LOVE. Maria's transformation started the day she arrived at our door. #ChildAbuse, #HumanTrafficking","#ChildAbuse, #HumanTrafficking",2,0,True,LearnMore,SafehouseLife,Hopeful,151,False,Back to School,False,,2325,1542,53,29,20,10,78,,0.0698,18,6,27359.27,2423,,,,
680,WhatsApp,wa_4839204471126490,https://whatsapp.com/channel/lighthouse_ph/4839204471126490,2024-07-11 05:49:00,Thursday,5,ThankYou,Video,A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. ,,0,1,False,,SafehouseLife,Informative,89,False,,True,1402.54,1670,1142,18,6,2,2,15,1149.0,0.0175,4,0,0.0,1543,,,,3.0
104,Twitter,tw_7284967942501224,https://twitter.com/lighthouse_ph/status/2116196338582432959,2024-07-11 09:58:00,Thursday,9,EducationalContent,Photo,"Myth: Trafficking only happens in poor countries. TRUTH: Trafficking happens everywhere, including wealthy nations. This is why survivors need trauma-informed care. #HopeForGirls, #DonateNow","#HopeForGirls, #DonateNow",2,0,False,,AwarenessRaising,Informative,190,False,,False,,2862,1607,64,28,16,10,25,,0.0679,19,0,0.0,1222,,,,
446,Instagram,ig_4457494737013459,https://instagram.com/p/OETujkvU4Ni,2024-07-11 11:30:00,Thursday,11,EventPromotion,Photo,Mark your calendar: Art Show on July 29 - it's going to be special. https://lighthouse.ph/donate?utm_source=instagram,"#ChildProtection, #GiveHope, #BacktoSchool",3,0,False,,CampaignLaunch,Grateful,117,False,Back to School,False,,7954,4923,400,135,70,37,72,,0.1124,106,2,2809.13,1796,,,,
390,TikTok,tk_2029835147168788,https://tiktok.com/@lighthouse_ph/video/5391520375899739100,2024-07-12 13:12:00,Friday,13,Campaign,Reel,"GivingTuesday: Where your P730 can change everything. Our goal is P53,000. We're 26% there. https://lighthouse.ph/donate?utm_source=tiktok","#HopeForGirls, #SpreadTheWord, #Trending",3,1,True,SignUp,Reintegration,Emotional,138,False,,False,,4698,2994,207,101,65,19,120,5443.0,0.0985,119,3,10305.57,916,,,,
260,LinkedIn,li_1728238852326310,https://linkedin.com/feed/update/urn:li:activity:9165760738196740124,2024-07-15 14:35:00,Monday,14,ThankYou,Text,"A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #ProtectChildren, #GiveHope","#ProtectChildren, #GiveHope",2,1,True,SignUp,DonorImpact,Grateful,116,False,Back to School,False,,1523,1134,33,21,8,4,47,,0.0561,15,0,0.0,463,,,,
174,WhatsApp,wa_7222069830078719,https://whatsapp.com/channel/lighthouse_ph/7222069830078719,2024-07-17 23:09:00,Wednesday,23,EducationalContent,Reel,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=whatsapp,,0,3,True,DonateNow,DonorImpact,Urgent,159,False,Back to School,False,,2853,1817,71,29,36,10,106,1582.0,0.0759,46,1,4798.83,1517,,,,68.0
478,LinkedIn,li_6210173341010636,https://linkedin.com/feed/update/urn:li:activity:8687084667513478823,2024-07-21 15:44:00,Sunday,15,EventPromotion,Photo,SAVE THE DATE! Join us on August 10 for Art Show. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=linkedin,"#ProtectChildren, #BacktoSchool",2,1,True,LearnMore,DonorImpact,Urgent,130,False,,False,,388,248,13,6,6,1,12,,0.0947,10,0,0.0,463,,,,
264,TikTok,tk_6900305249493133,https://tiktok.com/@lighthouse_ph/video/3427385300009069374,2024-07-22 14:12:00,Monday,14,EducationalContent,Reel,"Myth: Trafficking only happens in poor countries. TRUTH: Trafficking happens everywhere, including wealthy nations. This is why survivors need trauma-informed care. #ChildProtection, #BacktoSchool, #NonprofitTikTok","#ChildProtection, #BacktoSchool, #NonprofitTikTok",3,0,False,,SafehouseLife,Hopeful,214,False,Back to School,True,766.98,13156,8732,437,93,84,47,128,14012.0,0.063,181,2,6182.35,916,,,,
168,YouTube,yt_3149120703343240,https://youtube.com/watch?v=jWTWl7KspPo,2024-07-22 22:39:00,Monday,22,ImpactStory,Reel,"From victim to survivor to LEADER. That's Lucia's journey. This is why we do what we do. #HopeForGirls, #BacktoSchool, #ChildRights, #HumanTrafficking, #ForYou","#HopeForGirls, #BacktoSchool, #ChildRights, #HumanTrafficking, #ForYou",5,0,True,ShareStory,Health,Informative,159,True,Back to School,False,,20466,11962,275,99,122,36,567,15307.0,0.0382,153,42,172208.96,572,7974947.0,521.0,420.0,
62,LinkedIn,li_3033741113701153,https://linkedin.com/feed/update/urn:li:activity:8310802106589648464,2024-07-23 11:29:00,Tuesday,11,EducationalContent,Photo,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=linkedin,"#GiveHope, #EndViolence, #OSAEC",3,0,False,,CampaignLaunch,Hopeful,159,False,,True,1452.73,4271,3069,284,47,53,27,43,,0.1092,62,0,0.0,457,,,,
692,Twitter,tw_8963509680741205,https://twitter.com/lighthouse_ph/status/9658633222622940164,2024-07-23 16:51:00,Tuesday,16,ImpactStory,Photo,"Stories like Ana's remind us why we fight. Thank you for standing with us. #HopeForGirls, #OSAEC, #HumanTrafficking","#HopeForGirls, #OSAEC, #HumanTrafficking",3,0,False,,Health,Informative,115,True,,False,,8417,4733,239,80,99,29,74,,0.0705,112,21,17486.05,1228,,,,
609,YouTube,yt_8592486935589935,https://youtube.com/watch?v=oXwxovNaSid,2024-07-24 03:47:00,Wednesday,3,ImpactStory,Video,"Six months ago, Camila didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=youtube","#ChildProtection, #GiveHope",2,0,True,LearnMore,Gratitude,Celebratory,147,True,Back to School,False,,5546,3466,180,52,73,10,145,6758.0,0.0459,62,13,30758.59,620,1270504.0,188.0,421.0,
712,LinkedIn,li_8773729419203311,https://linkedin.com/feed/update/urn:li:activity:8102290785247164988,2024-07-26 18:54:00,Friday,18,EducationalContent,Text,"Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #ChildProtection, #BacktoSchool, #EndViolence","#ChildProtection, #BacktoSchool, #EndViolence",3,1,True,LearnMore,Gratitude,Celebratory,144,False,,False,,935,616,61,13,7,4,25,,0.0956,13,0,0.0,496,,,,
6,YouTube,yt_4317344119565427,https://youtube.com/watch?v=c9G9LomUWGu,2024-07-30 18:57:00,Tuesday,18,EventPromotion,Video,Something big is coming August 06. We can't wait to celebrate with you at Fundraiser Gala. https://lighthouse.ph/donate?utm_source=youtube,"#HopeForGirls, #MakeADifference, #HumanTrafficking, #EndViolence, #ForYou",5,3,False,,Education,Informative,138,False,Back to School,True,2318.81,9867,6451,362,43,54,47,120,9929.0,0.0654,180,0,0.0,399,3663801.0,369.0,424.0,
667,Facebook,fb_4490268082715666,https://facebook.com/lighthouse.ph/posts/4490268082715666,2024-07-30 19:23:00,Tuesday,19,ImpactStory,Photo,"Six months ago, Sofia didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=facebook",#BacktoSchool,1,0,True,LearnMore,CampaignLaunch,Hopeful,147,True,,False,,4947,3143,385,58,203,48,171,,0.17,188,17,22072.01,2489,,,,
598,WhatsApp,wa_4737201413698786,https://whatsapp.com/channel/lighthouse_ph/4737201413698786,2024-08-05 04:06:00,Monday,4,EventPromotion,Text,You're invited! Benefit Concert is happening August 10. We'd love to see you there. https://lighthouse.ph/donate?utm_source=whatsapp,,0,1,False,,Reintegration,Urgent,132,False,,False,,188,138,2,1,0,0,1,,0.0313,1,0,0.0,1543,,,,0.0
80,Instagram,ig_3649186838386010,https://instagram.com/p/7Ttuf2ovoyA,2024-08-05 13:24:00,Monday,13,EducationalContent,Reel,"What does freedom mean to a trafficking survivor? We asked Gabriela, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=instagram","#ProtectChildren, #MakeADifference, #EndViolence, #HumanTrafficking",4,0,False,,CampaignLaunch,Hopeful,153,False,,False,,3743,2565,315,97,61,30,31,4723.0,0.1373,149,1,566.81,1782,,,,
231,Instagram,ig_8511808110408012,https://instagram.com/p/sawyE0FngAJ,2024-08-09 04:56:00,Friday,4,EventPromotion,Photo,FREE EVENT ALERT: Awareness Walk - August 28 - bring your friends! https://lighthouse.ph/donate?utm_source=instagram,"#HumanTrafficking, #ChildAbuse",2,1,False,,Gratitude,Urgent,116,False,,True,203.89,1419,903,15,3,5,1,15,,0.0244,5,0,0.0,1782,,,,
563,Instagram,ig_9084232078125205,https://instagram.com/p/SIwJje8CMXv,2024-08-09 12:00:00,Friday,12,Campaign,Carousel,"GivingTuesday: Where your P1,533 can change everything. Our goal is P79,000. We're 30% there. https://lighthouse.ph/donate?utm_source=instagram",#MakeADifference,1,0,True,ShareStory,Education,Urgent,143,False,,True,1274.25,15369,11635,2028,366,484,308,480,,0.191,742,68,332704.56,1833,,,,
573,Instagram,ig_2775707343716196,https://instagram.com/p/ENBFcG1He0a,2024-08-11 16:51:00,Sunday,16,ThankYou,Video,Every donation is a prayer answered. Thank you for being the answer for our girls. #DonateNow,#DonateNow,1,1,False,,AwarenessRaising,Grateful,93,False,,True,4306.5,9714,6665,246,69,62,29,114,6629.0,0.0485,134,1,620.58,1833,,,,
489,Instagram,ig_1915234801765670,https://instagram.com/p/4LUbV-aQ88j,2024-08-12 05:24:00,Monday,5,ImpactStory,Carousel,"Valentina's story: arrived to us with nothing but fear. Today she's learning, laughing, and dreaming of a future. #ProtectChildren, #ChildAbuse, #EndViolence","#ProtectChildren, #ChildAbuse, #EndViolence",3,0,True,DonateNow,EventRecap,Urgent,157,True,,False,,3708,2367,81,30,35,12,99,,0.0431,37,6,25287.75,1816,,,,
12,Twitter,tw_4673092519335656,https://twitter.com/lighthouse_ph/status/3356308752714753340,2024-08-15 18:26:00,Thursday,18,FundraisingAppeal,Video,"The P227,000 we need each month covers so much: safety, healing, education, hope. We're 24% short. Help us? https://lighthouse.ph/donate?utm_source=twitter",,0,0,True,DonateNow,Education,Grateful,155,False,,False,,4452,3017,208,58,57,29,104,2830.0,0.1202,90,8,4476.96,716,,,,
